,vehicleid,transtime
742,SW06,1709600890.8901758
743,SW011,1709600890.8957236
744,SN17,1709600890.903391
745,SE15,1709600890.912814
746,SE18,1709600890.9177632
747,SE19,1709600890.921039
748,SE112,1709600890.9244683
749,ES02,1709600891.1540816
750,ES03,1709600891.1567483
751,ES013,1709600891.1650968
752,ES014,1709600891.1694632
753,ES015,1709600891.1735198
754,EN14,1709600891.1827273
755,EN110,1709600891.1866193
756,EW10,1709600891.194298
757,EW11,1709600891.2003827
758,SW06,1709600891.207457
759,SW011,1709600891.2134063
760,SN17,1709600891.221027
761,SE15,1709600891.226742
762,SE18,1709600891.2311375
763,SE19,1709600891.2349558
764,SE112,1709600891.23883
765,ES02,1709600891.4451113
766,ES03,1709600891.4479897
767,ES013,1709600891.4526439
768,ES014,1709600891.4568202
769,ES015,1709600891.4632306
770,EN14,1709600891.4707975
771,EN110,1709600891.4744546
772,EW10,1709600891.4835768
773,EW11,1709600891.4861498
774,SW06,1709600891.4957929
775,SW011,1709600891.5003645
776,SN17,1709600891.5076606
777,SE15,1709600891.5138621
778,SE18,1709600891.5178776
779,SE19,1709600891.5214324
780,SE112,1709600891.5254858
781,ES02,1709600891.7453563
782,ES03,1709600891.7482047
783,ES013,1709600891.7511775
784,ES014,1709600891.754347
785,ES015,1709600891.7570364
786,EN14,1709600891.765641
787,EN110,1709600891.7692432
788,EW10,1709600891.7788303
789,EW11,1709600891.7840817
790,SW06,1709600891.7935157
791,SW011,1709600891.797268
792,SN17,1709600891.802523
793,SE15,1709600891.8072708
794,SE18,1709600891.812885
795,SE19,1709600891.8165007
796,SE112,1709600891.820269
797,ES02,1709600892.0451775
798,ES03,1709600892.0475252
799,ES013,1709600892.0509892
800,ES014,1709600892.060747
801,ES015,1709600892.0646198
802,EN14,1709600892.0712595
803,EN110,1709600892.074671
804,EW10,1709600892.0814354
805,EW11,1709600892.0847194
806,SW06,1709600892.0905228
807,SW011,1709600892.0951574
808,SN17,1709600892.1000512
809,SE15,1709600892.1048734
810,SE18,1709600892.1087441
811,SE19,1709600892.112792
812,SE112,1709600892.1181676
813,ES02,1709600892.3495004
814,ES03,1709600892.3512497
815,ES013,1709600892.3544247
816,ES014,1709600892.3577724
817,ES015,1709600892.3605163
818,ES016,1709600892.365995
819,EN14,1709600892.375079
820,EN110,1709600892.378423
821,EW10,1709600892.3851635
822,EW11,1709600892.3893278
823,SW06,1709600892.3945901
824,SW011,1709600892.3976548
825,SN17,1709600892.4019504
826,SE15,1709600892.4064593
827,SE18,1709600892.411159
828,SE19,1709600892.4143586
829,SE112,1709600892.4176276
830,ES02,1709600892.6444397
831,ES03,1709600892.6469436
