,vehicleid,delaytime
891,ES0885,58.83751654624939
892,WN0894,53.92706871032715
893,ES0897,51.66686511039734
894,WN0906,46.78399133682251
895,ES0909,44.17664289474487
896,WN0918,35.994383811950684
897,ES0921,33.95151710510254
898,WN0930,27.22463059425354
899,ES0933,25.11960220336914
900,SN1892,61.21182870864868
901,NS1889,60.65522861480713
902,SN1904,53.37894654273987
903,SE1893,64.2138876914978
904,NS1901,52.791603088378906
905,SE1905,56.58598494529724
906,NW1890,62.19769620895386
907,SN1916,43.15611410140991
908,NS1913,42.64228057861328
909,NW1902,54.27233862876892
910,SE1917,45.81522178649902
911,SN1928,34.31408762931824
912,NS1925,33.6593120098114
