,vehicleid,delaytime,,
837,NW1834,5.87759614,,
838,NS1840,5.87662077,,
839,NS1843,5.824203014,,
840,NS1845,5.836591482,,
841,NS1847,5.88328433,,
842,NS1851,5.938938856,,
843,NW1862,5.973499775,,
844,ES0830,39.3757813,,
845,WN0826,44.73487854,,
846,ES0850,23.09674859,,
847,WN0837,38.4621532,,
848,ES0854,21.88533258,,
849,WN0865,11.39770317,,
850,ES0859,17.00213814,,
851,ES0863,6.281579256,,
852,NW1866,13.19785213,,
853,SN1868,11.41350031,,
854,SE1870,9.889909506,,
855,NS1867,11.41557169,,
856,NW1873,6.879222393,,
857,SE1874,7.475360155,,
858,NE0831,57.17319489,,
859,SW0833,54.87587738,,
860,NE0848,43.24446392,,
861,SW0841,53.23803997,,
862,NE0857,38.85485911,,
863,SW0855,38.83973575,,
864,NE0860,35.06349444,,
865,SW0871,22.86974192,,
866,NE0861,35.1211648,,
867,SW0879,6.594363689,,
868,NE0875,6.598104239,,
869,SW0883,6.581314087,,
870,SW0887,6.583289385,,
871,NE0889,6.576987743,,
872,NE0892,6.521441936,,
873,SW0890,6.58172369,,
874,NE0899,6.558363438,,
875,EN1852,53.99525213,,
876,EW1846,57.95215416,,
877,WE1849,57.578825,,
878,WS1853,55.15958953,,
879,EN1858,50.65381432,,
880,EW1864,42.32955265,,
881,EN1869,38.10642552,,
882,WE1886,21.5388763,,
883,WS1877,31.5312171,,
884,EW1872,35.40414476,,
885,EN1876,31.51070595,,
886,WE1891,17.10600877,,
887,WS1897,14.66784406,,
888,EW1898,12.8878758,,
889,EN1881,25.78950429,,
890,WE1895,16.45152235,,
891,EW1902,6.265132666,,
892,WE1896,16.49533796,,
893,WS1908,6.548980236,,
894,EN1893,6.271626949,,
895,EN1900,6.267883778,,
896,EN1904,6.27317071,,
897,EN1910,6.279683113,,
898,WS1916,6.593458891,,
899,EN1917,6.290168762,,
900,WS1920,6.601830721,,
901,EN1925,6.304680109,,
902,NE0914,15.88035369,,
903,SW0912,17.67864227,,
904,NE0927,7.494094849,,
905,SW0926,6.586266756,,
906,EN1940,6.578621864,,
907,EW1931,16.17449713,,
908,WS1929,20.72115612,,
909,WS1939,9.300290823,,
910,EN1943,6.291011333,,
911,WE1951,6.646952629,,
912,WE1953,6.645484447,,
913,EW1957,6.307251692,,
914,EW1960,6.298755646,,
915,EW1961,6.449001312,,
916,EN1962,6.420917273,,
917,WE1964,6.58140707,,
918,EN1965,6.134877443,,
919,WS1968,6.605929852,,
920,WS1969,6.605028152,,
921,WS1971,6.659539461,,
922,EW1976,6.307523966,,
923,EN1977,6.312045097,,
924,EW1985,6.285257101,,
925,WS1986,6.593975306,,
926,WS1988,6.58343935,,
927,EN1987,6.298005581,,
928,WE1990,6.895580053,,
929,EN1991,6.299565315,,
930,WE1993,6.62394309,,
931,EW1994,6.317096949,,
932,EW1996,6.303168774,,
933,WE1998,6.561163425,,
,,,,
