,vehicleid,delaytime,,
804,EN11202,11.62008905,,
805,SE1614,190.4422009,,
806,SE1617,190.7562468,,
807,NS1640,190.8135855,,
808,NW1618,156.1222324,,
809,SN1659,155.9686296,,
810,NS1648,84.21632195,,
811,NW1621,84.23053551,,
812,SN1677,84.98232865,,
813,SE1633,85.68754816,,
814,NS1655,85.35043383,,
815,NW1628,85.51557827,,
816,SN1705,86.45258498,,
817,SE1658,87.12525702,,
818,NS1656,85.98473597,,
819,NW1649,87.18020988,,
820,SN1708,88.05291486,,
821,SE1660,88.75800705,,
822,NS1668,87.57654262,,
823,SE1661,89.23261428,,
824,NW1653,88.29027534,,
825,SN1717,46.03010607,,
826,NS1682,18.64817333,,
827,SE1669,19.75688481,,
828,NW1657,19.2257297,,
829,SN1724,20.44706488,,
830,NS1689,19.72767544,,
831,SE1675,20.77627087,,
832,NW1672,20.21629262,,
833,SN1729,21.38570428,,
834,NS1704,20.67197704,,
835,SE1697,21.73126245,,
836,SW0441,365.838279,,
837,NE0509,366.25109,,
838,SW0447,367.0876749,,
839,NE0514,367.4942858,,
840,SW0466,369.4270175,,
841,NE0526,369.861237,,
842,SW0495,371.9087892,,
843,NE0550,372.3620882,,
844,SW0522,374.2545571,,
845,NE0554,374.6805153,,
846,NE0555,375.4818435,,
847,SW0543,24.32338405,,
848,NE0560,24.39437008,,
849,SW0553,24.47104454,,
850,NE0563,24.59399605,,
851,SW0556,24.83061814,,
852,NE0580,25.0031743,,
853,SW0557,25.09984899,,
854,NE0586,25.10530758,,
855,ES0716,157.0231493,,
856,WN0694,158.7840228,,
857,ES0722,157.8005474,,
858,WN0698,159.5314388,,
859,ES0726,159.7726138,,
860,WN0701,160.858882,,
861,WN0703,162.2577353,,
862,ES0738,161.8583016,,
863,WN0707,164.4801495,,
864,ES0743,164.0957944,,
865,WN0714,124.1875684,,
866,WN0741,124.1869514,,
867,WN0770,124.1839786,,
868,WN0771,124.1839113,,
869,WN0772,124.1825147,,
870,WN0791,124.1823449,,
871,WN0800,124.1805794,,
872,WN0801,124.1789753,,
